Date,Gold_Price,Crude_Oil,Inflation,Interest_Rate,USD_EUR,SLV,^GSPC,sent_enc,increase_ind
2024-03-14,0.3589456218825597,0.5815709969788521,0.6794774596139268,1.0,0.6060948081264104,0.3245876967149849,0.5882033015795859,0,-1
2024-03-15,0.35176671629125306,0.5815709969788521,0.6794774596139268,1.0,0.6060948081264104,0.3470765378677326,0.5735724292686769,0,-1
2024-03-18,0.35535608350760145,0.5815709969788521,0.6794774596139268,1.0,0.6038374717832962,0.3380809728107024,0.587738805669974,2,1
2024-03-19,0.3527762097747314,0.5815709969788521,0.6794774596139268,1.0,0.5733634311512439,0.32908555073332835,0.6004853778998368,2,-1
2024-03-20,0.37947267401439183,0.5815709969788521,0.6794774596139268,1.0,0.5699774266365685,0.3665668096749185,0.6206899871712696,1,1
2024-03-21,0.3771171892196092,0.5815709969788521,0.6794774596139268,1.0,0.5756207674943581,0.3185907010035173,0.628099456469181,1,-1
2024-03-22,0.3589456218825597,0.5815709969788521,0.6794774596139268,1.0,0.5259593679458263,0.31184406295565814,0.6248790085504904,2,-1
2024-03-25,0.3661245274738672,0.5815709969788521,0.6794774596139268,1.0,0.5485327313769781,0.31334334762843896,0.617872416174642,2,1
2024-03-26,0.3734155419549123,0.5815709969788521,0.6794774596139268,1.0,0.5395033860045162,0.29535236049403457,0.611470674068933,0,1
2024-03-27,0.3897925112630923,0.5815709969788521,0.6794774596139268,1.0,0.5304740406320543,0.30809599425336165,0.6311493823980227,0,1
2024-03-28,0.41918112928397194,0.5815709969788521,0.6794774596139268,1.0,0.5079006772009054,0.32608698138776604,0.6337170541673692,1,1
2024-04-01,0.4427370041834588,0.8096676737160116,0.7324896483349854,1.0,0.4311512415349881,0.33433290410840555,0.6290810811736022,2,1
2024-04-02,0.4771732607803398,0.8096676737160116,0.7324896483349854,1.0,0.4717832957110608,0.4077961373188054,0.6124478057221788,2,1
2024-04-03,0.4979248730088695,0.8096676737160116,0.7324896483349854,1.0,0.5372460496613993,0.47451273248134607,0.6149367421185464,2,1
2024-04-04,0.4842400574819075,0.8096676737160116,0.7324896483349854,1.0,0.5801354401805889,0.45652174534694145,0.586770446164261,2,-1
2024-04-05,0.5248457261866171,0.8096676737160116,0.7324896483349854,1.0,0.5530474040632063,0.49700157363409403,0.6118035877655502,2,1
2024-04-08,0.5398765330248827,0.8096676737160116,0.7324896483349854,1.0,0.5665914221218962,0.5247376251822633,0.6109492661777659,1,1
2024-04-09,0.5532248507240185,0.8096676737160116,0.7324896483349854,1.0,0.5699774266365685,0.5487256080281357,0.6142443843278954,2,1
2024-04-10,0.5301177537007062,0.8096676737160116,0.7324896483349854,1.0,0.4356659142212218,0.5284858368642158,0.5926552734299783,2,-1
2024-04-11,0.5771172234513315,0.8096676737160116,0.7324896483349854,1.0,0.41873589164785674,0.5704648068444935,0.6094900943198419,2,1
2024-04-12,0.5444755648833197,0.8096676737160116,0.7324896483349854,1.0,0.33408577878103873,0.5419789699802773,0.5763418604312817,2,-1
2024-04-15,0.5900167632742919,0.8096676737160116,0.7324896483349854,1.0,0.33069977426636643,0.6004497854018345,0.5493542415686828,2,1
2024-04-16,0.5930454148833366,0.8096676737160116,0.7324896483349854,1.0,0.3126410835214455,0.5547226037396045,0.5447929388063549,2,1
2024-04-17,0.5747615674979392,0.8096676737160116,0.7324896483349854,1.0,0.33069977426636643,0.5584708154215567,0.5319980127876515,1,-1
2024-04-18,0.5831743555108113,0.8096676737160116,0.7324896483349854,1.0,0.34875846501128716,0.5592204577579472,0.5271386709640208,1,1
2024-04-19,0.5909141478680313,0.8096676737160116,0.7324896483349854,1.0,0.34311512415349776,0.5847077252766013,0.5079069142494764,2,1
2024-04-22,0.5296691469831414,0.8096676737160116,0.7324896483349854,1.0,0.34311512415349776,0.4895052932498445,0.5269108090829812,0,-1
